timestamp_ms,timestamp_iso,angleID,angle_deg
1778144371083,2026-05-07T08:59:31.083Z,left_knee,30.78
1778144371143,2026-05-07T08:59:31.143Z,left_knee,30.46
1778144371188,2026-05-07T08:59:31.188Z,left_knee,30.27
1778144371233,2026-05-07T08:59:31.233Z,left_knee,29.95
1778144371308,2026-05-07T08:59:31.308Z,left_knee,29.48
1778144371308,2026-05-07T08:59:31.308Z,left_knee,29.78
1778144371398,2026-05-07T08:59:31.398Z,left_knee,26.12
1778144371428,2026-05-07T08:59:31.428Z,left_knee,25.82
1778144371518,2026-05-07T08:59:31.518Z,left_knee,25.35
1778144371519,2026-05-07T08:59:31.519Z,left_knee,25.63
1778144371593,2026-05-07T08:59:31.593Z,left_knee,25.17
1778144371638,2026-05-07T08:59:31.638Z,left_knee,24.89
1778144371683,2026-05-07T08:59:31.683Z,left_knee,24.72
1778144371773,2026-05-07T08:59:31.773Z,left_knee,24.44
1778144371803,2026-05-07T08:59:31.803Z,left_knee,24.3
1778144371833,2026-05-07T08:59:31.833Z,left_knee,24.06
1778144371908,2026-05-07T08:59:31.908Z,left_knee,23.66
1778144371908,2026-05-07T08:59:31.908Z,left_knee,23.92
1778144371998,2026-05-07T08:59:31.998Z,left_knee,23.5
1778144372043,2026-05-07T08:59:32.043Z,left_knee,23.25
1778144372118,2026-05-07T08:59:32.118Z,left_knee,22.88
1778144372118,2026-05-07T08:59:32.118Z,left_knee,23.12
1778144372193,2026-05-07T08:59:32.193Z,left_knee,22.75
1778144372238,2026-05-07T08:59:32.238Z,left_knee,22.51
1778144372328,2026-05-07T08:59:32.328Z,left_knee,22.14
1778144372328,2026-05-07T08:59:32.328Z,left_knee,22.39
1778144372403,2026-05-07T08:59:32.403Z,left_knee,22.02
1778144372448,2026-05-07T08:59:32.448Z,left_knee,21.79
1778144372493,2026-05-07T08:59:32.493Z,left_knee,21.68
1778144372554,2026-05-07T08:59:32.554Z,left_knee,21.48
1778144372599,2026-05-07T08:59:32.599Z,left_knee,21.37
1778144372643,2026-05-07T08:59:32.643Z,left_knee,21.17
1778144372718,2026-05-07T08:59:32.718Z,left_knee,20.84
1778144372718,2026-05-07T08:59:32.718Z,left_knee,21.05
1778144372808,2026-05-07T08:59:32.808Z,left_knee,20.72
1778144372838,2026-05-07T08:59:32.838Z,left_knee,20.51
1778144372943,2026-05-07T08:59:32.943Z,left_knee,20.19
1778144372928,2026-05-07T08:59:32.928Z,left_knee,20.4
1778144373003,2026-05-07T08:59:33.003Z,left_knee,20.08
1778144373048,2026-05-07T08:59:33.048Z,left_knee,19.89
1778144373093,2026-05-07T08:59:33.093Z,left_knee,19.82
1778144373153,2026-05-07T08:59:33.153Z,left_knee,19.63
1778144373213,2026-05-07T08:59:33.213Z,left_knee,19.49
1778144373243,2026-05-07T08:59:33.243Z,left_knee,19.28
1778144373318,2026-05-07T08:59:33.318Z,left_knee,19.03
1778144373318,2026-05-07T08:59:33.318Z,left_knee,19.2
1778144373408,2026-05-07T08:59:33.408Z,left_knee,18.94
1778144373453,2026-05-07T08:59:33.453Z,left_knee,18.75
1778144373528,2026-05-07T08:59:33.528Z,left_knee,18.74
1778144373528,2026-05-07T08:59:33.528Z,left_knee,18.75
1778144373603,2026-05-07T08:59:33.603Z,left_knee,18.37
1778144373648,2026-05-07T08:59:33.648Z,left_knee,18.13
1778144373738,2026-05-07T08:59:33.738Z,left_knee,17.92
1778144373738,2026-05-07T08:59:33.738Z,left_knee,18.11
1778144373813,2026-05-07T08:59:33.813Z,left_knee,17.67
1778144373858,2026-05-07T08:59:33.858Z,left_knee,15.91
1778144373948,2026-05-07T08:59:33.948Z,left_knee,13.92
1778144373993,2026-05-07T08:59:33.993Z,left_knee,10.98
1778144374038,2026-05-07T08:59:34.038Z,left_knee,12.22
1778144374068,2026-05-07T08:59:34.068Z,left_knee,15.14
1778144374128,2026-05-07T08:59:34.128Z,left_knee,13.04
1778144374188,2026-05-07T08:59:34.188Z,left_knee,7.02
1778144374233,2026-05-07T08:59:34.233Z,left_knee,12.72
1778144374278,2026-05-07T08:59:34.278Z,left_knee,22.26
1778144374338,2026-05-07T08:59:34.338Z,left_knee,27.46
1778144374398,2026-05-07T08:59:34.398Z,left_knee,26.04
1778144374428,2026-05-07T08:59:34.428Z,left_knee,26.26
1778144374473,2026-05-07T08:59:34.473Z,left_knee,27.82
1778144374548,2026-05-07T08:59:34.548Z,left_knee,33.3
1778144374608,2026-05-07T08:59:34.608Z,left_knee,45.03
1778144374638,2026-05-07T08:59:34.638Z,left_knee,50.75
1778144374668,2026-05-07T08:59:34.668Z,left_knee,52.07
1778144374728,2026-05-07T08:59:34.728Z,left_knee,61.24
1778144374789,2026-05-07T08:59:34.789Z,left_knee,53.76
1778144374848,2026-05-07T08:59:34.848Z,left_knee,55.96
1778144374878,2026-05-07T08:59:34.878Z,left_knee,66.16
1778144374938,2026-05-07T08:59:34.938Z,left_knee,65.06
1778144375013,2026-05-07T08:59:35.013Z,left_knee,65.81
1778144375058,2026-05-07T08:59:35.058Z,left_knee,66.04
1778144375148,2026-05-07T08:59:35.148Z,left_knee,64.32
1778144375148,2026-05-07T08:59:35.148Z,left_knee,65.24
1778144375223,2026-05-07T08:59:35.223Z,left_knee,65.56
1778144375268,2026-05-07T08:59:35.268Z,left_knee,66.99
1778144375358,2026-05-07T08:59:35.358Z,left_knee,67.99
1778144375403,2026-05-07T08:59:35.403Z,left_knee,68.53
1778144375448,2026-05-07T08:59:35.448Z,left_knee,69.04
1778144375478,2026-05-07T08:59:35.478Z,left_knee,69.23
1778144375538,2026-05-07T08:59:35.538Z,left_knee,69.29
1778144375598,2026-05-07T08:59:35.598Z,left_knee,69.8
1778144375643,2026-05-07T08:59:35.643Z,left_knee,70.15
1778144375688,2026-05-07T08:59:35.688Z,left_knee,70.24
1778144375748,2026-05-07T08:59:35.748Z,left_knee,70.6
1778144375808,2026-05-07T08:59:35.808Z,left_knee,70.95
1778144375838,2026-05-07T08:59:35.838Z,left_knee,71.48
1778144375883,2026-05-07T08:59:35.883Z,left_knee,71.93
1778144375943,2026-05-07T08:59:35.943Z,left_knee,72.37
1778144376018,2026-05-07T08:59:36.018Z,left_knee,72.96
1778144376048,2026-05-07T08:59:36.048Z,left_knee,73.27
1778144376078,2026-05-07T08:59:36.078Z,left_knee,73.18
1778144376138,2026-05-07T08:59:36.138Z,left_knee,72.39
1778144376198,2026-05-07T08:59:36.198Z,left_knee,72.7
1778144376272,2026-05-07T08:59:36.272Z,left_knee,73.06
1778144376288,2026-05-07T08:59:36.288Z,left_knee,73.46
1778144376348,2026-05-07T08:59:36.348Z,left_knee,73.41
1778144376408,2026-05-07T08:59:36.408Z,left_knee,72.68
1778144376438,2026-05-07T08:59:36.438Z,left_knee,72.78
1778144376498,2026-05-07T08:59:36.498Z,left_knee,75.1
1778144376558,2026-05-07T08:59:36.558Z,left_knee,78.67
1778144376618,2026-05-07T08:59:36.618Z,left_knee,83.27
1778144376648,2026-05-07T08:59:36.648Z,left_knee,88.71
1778144376693,2026-05-07T08:59:36.693Z,left_knee,94.97
1778144376753,2026-05-07T08:59:36.753Z,left_knee,101.74
1778144376813,2026-05-07T08:59:36.813Z,left_knee,108.2
1778144376858,2026-05-07T08:59:36.858Z,left_knee,113.93
1778144376903,2026-05-07T08:59:36.903Z,left_knee,119.64
1778144376948,2026-05-07T08:59:36.948Z,left_knee,125.71
1778144377008,2026-05-07T08:59:37.008Z,left_knee,131.07
1778144377054,2026-05-07T08:59:37.054Z,left_knee,134.64
1778144377098,2026-05-07T08:59:37.098Z,left_knee,135.49
1778144377159,2026-05-07T08:59:37.159Z,left_knee,133.79
1778144377218,2026-05-07T08:59:37.218Z,left_knee,130.97
1778144377248,2026-05-07T08:59:37.248Z,left_knee,127.21
1778144377293,2026-05-07T08:59:37.293Z,left_knee,121.77
1778144377353,2026-05-07T08:59:37.353Z,left_knee,115.14
1778144377428,2026-05-07T08:59:37.428Z,left_knee,107.82
1778144377458,2026-05-07T08:59:37.458Z,left_knee,99.53
1778144377488,2026-05-07T08:59:37.488Z,left_knee,91.3
1778144377548,2026-05-07T08:59:37.548Z,left_knee,82.97
1778144377608,2026-05-07T08:59:37.608Z,left_knee,74.58
1778144377668,2026-05-07T08:59:37.668Z,left_knee,67.14
1778144377698,2026-05-07T08:59:37.698Z,left_knee,60.02
1778144377773,2026-05-07T08:59:37.773Z,left_knee,53.88
1778144377819,2026-05-07T08:59:37.819Z,left_knee,47.55
1778144377848,2026-05-07T08:59:37.848Z,left_knee,42.21
1778144377908,2026-05-07T08:59:37.908Z,left_knee,37.14
1778144377968,2026-05-07T08:59:37.968Z,left_knee,32.87
1778144378043,2026-05-07T08:59:38.043Z,left_knee,31.08
1778144378073,2026-05-07T08:59:38.073Z,left_knee,29.55
1778144378133,2026-05-07T08:59:38.133Z,left_knee,29.6
1778144378193,2026-05-07T08:59:38.193Z,left_knee,29.7
1778144378253,2026-05-07T08:59:38.253Z,left_knee,29.62
1778144378283,2026-05-07T08:59:38.283Z,left_knee,29.12
1778144378313,2026-05-07T08:59:38.313Z,left_knee,29.0
1778144378403,2026-05-07T08:59:38.403Z,left_knee,28.77
1778144378433,2026-05-07T08:59:38.433Z,left_knee,28.64
1778144378493,2026-05-07T08:59:38.493Z,left_knee,28.9
1778144378523,2026-05-07T08:59:38.523Z,left_knee,29.24
1778144378613,2026-05-07T08:59:38.613Z,left_knee,28.98
1778144378643,2026-05-07T08:59:38.643Z,left_knee,28.92
1778144378673,2026-05-07T08:59:38.673Z,left_knee,29.08
1778144378733,2026-05-07T08:59:38.733Z,left_knee,28.79
1778144378838,2026-05-07T08:59:38.838Z,left_knee,28.89
1778144378868,2026-05-07T08:59:38.868Z,left_knee,28.91
1778144378898,2026-05-07T08:59:38.898Z,left_knee,28.43
1778144378958,2026-05-07T08:59:38.958Z,left_knee,28.43
1778144379033,2026-05-07T08:59:39.033Z,left_knee,28.16
1778144379078,2026-05-07T08:59:39.078Z,left_knee,27.79
1778144379109,2026-05-07T08:59:39.109Z,left_knee,28.04
1778144379168,2026-05-07T08:59:39.168Z,left_knee,28.01
1778144379229,2026-05-07T08:59:39.229Z,left_knee,27.67
1778144379258,2026-05-07T08:59:39.258Z,left_knee,27.61
1778144379319,2026-05-07T08:59:39.319Z,left_knee,27.06
1778144379378,2026-05-07T08:59:39.378Z,left_knee,24.84
1778144379438,2026-05-07T08:59:39.438Z,left_knee,21.02
1778144379468,2026-05-07T08:59:39.468Z,left_knee,17.66
1778144379513,2026-05-07T08:59:39.513Z,left_knee,14.42
1778144379574,2026-05-07T08:59:39.574Z,left_knee,11.82
1778144379633,2026-05-07T08:59:39.633Z,left_knee,9.52
1778144379693,2026-05-07T08:59:39.693Z,left_knee,8.84
1778144379708,2026-05-07T08:59:39.708Z,left_knee,8.98
1778144379768,2026-05-07T08:59:39.768Z,left_knee,9.75
1778144379828,2026-05-07T08:59:39.828Z,left_knee,10.86
1778144379873,2026-05-07T08:59:39.873Z,left_knee,12.77
1778144379918,2026-05-07T08:59:39.918Z,left_knee,14.29
1778144379978,2026-05-07T08:59:39.978Z,left_knee,15.21
1778144380053,2026-05-07T08:59:40.053Z,left_knee,15.68
1778144380069,2026-05-07T08:59:40.069Z,left_knee,15.87
1778144380113,2026-05-07T08:59:40.113Z,left_knee,15.64
1778144380173,2026-05-07T08:59:40.173Z,left_knee,14.8
1778144380248,2026-05-07T08:59:40.248Z,left_knee,14.17
1778144380278,2026-05-07T08:59:40.278Z,left_knee,13.77
1778144380308,2026-05-07T08:59:40.308Z,left_knee,12.91
1778144380368,2026-05-07T08:59:40.368Z,left_knee,12.63
1778144380428,2026-05-07T08:59:40.428Z,left_knee,12.0
1778144380488,2026-05-07T08:59:40.488Z,left_knee,11.59
1778144380518,2026-05-07T08:59:40.518Z,left_knee,11.29
1778144380578,2026-05-07T08:59:40.578Z,left_knee,10.24
1778144380639,2026-05-07T08:59:40.639Z,left_knee,9.5
1778144380683,2026-05-07T08:59:40.683Z,left_knee,8.88
1778144380728,2026-05-07T08:59:40.728Z,left_knee,8.56
1778144380788,2026-05-07T08:59:40.788Z,left_knee,8.05
1778144380848,2026-05-07T08:59:40.848Z,left_knee,7.36
1778144380878,2026-05-07T08:59:40.878Z,left_knee,7.39
1778144380923,2026-05-07T08:59:40.923Z,left_knee,8.04
1778144380983,2026-05-07T08:59:40.983Z,left_knee,8.02
1778144381043,2026-05-07T08:59:41.043Z,left_knee,7.52
1778144381088,2026-05-07T08:59:41.088Z,left_knee,6.67
1778144381118,2026-05-07T08:59:41.118Z,left_knee,7.91
1778144381179,2026-05-07T08:59:41.179Z,left_knee,9.95
1778144381238,2026-05-07T08:59:41.238Z,left_knee,11.02
1778144381283,2026-05-07T08:59:41.283Z,left_knee,10.46
1778144381344,2026-05-07T08:59:41.344Z,left_knee,10.43
1778144381388,2026-05-07T08:59:41.388Z,left_knee,11.02
1778144381449,2026-05-07T08:59:41.449Z,left_knee,11.54
1778144381478,2026-05-07T08:59:41.478Z,left_knee,12.23
1778144381523,2026-05-07T08:59:41.523Z,left_knee,12.3
1778144381584,2026-05-07T08:59:41.584Z,left_knee,12.54
1778144381659,2026-05-07T08:59:41.659Z,left_knee,12.6
