timestamp_ms,timestamp_iso,angleID,angle_deg
1778223184597,2026-05-08T06:53:04.597Z,left_knee,12.14
1778223184617,2026-05-08T06:53:04.617Z,left_knee,17.98
1778223184638,2026-05-08T06:53:04.638Z,left_knee,21.72
1778223184658,2026-05-08T06:53:04.658Z,left_knee,29.66
1778223184678,2026-05-08T06:53:04.678Z,left_knee,32.7
1778223184699,2026-05-08T06:53:04.699Z,left_knee,38.55
1778223184719,2026-05-08T06:53:04.719Z,left_knee,42.75
1778223184739,2026-05-08T06:53:04.739Z,left_knee,49.09
1778223184760,2026-05-08T06:53:04.760Z,left_knee,52.32
1778223184780,2026-05-08T06:53:04.780Z,left_knee,58.17
1778223184801,2026-05-08T06:53:04.801Z,left_knee,62.97
1778223184821,2026-05-08T06:53:04.821Z,left_knee,65.87
1778223184842,2026-05-08T06:53:04.842Z,left_knee,70.22
1778223184862,2026-05-08T06:53:04.862Z,left_knee,73.74
1778223184882,2026-05-08T06:53:04.882Z,left_knee,78.09
1778223184903,2026-05-08T06:53:04.903Z,left_knee,78.48
1778223184923,2026-05-08T06:53:04.923Z,left_knee,82.66
1778223184943,2026-05-08T06:53:04.943Z,left_knee,84.5
1778223184964,2026-05-08T06:53:04.964Z,left_knee,87.11
1778223184984,2026-05-08T06:53:04.984Z,left_knee,89.21
1778223185005,2026-05-08T06:53:05.005Z,left_knee,90.09
1778223185025,2026-05-08T06:53:05.025Z,left_knee,88.88
1778223185046,2026-05-08T06:53:05.046Z,left_knee,89.0
1778223185066,2026-05-08T06:53:05.066Z,left_knee,91.3
1778223185086,2026-05-08T06:53:05.086Z,left_knee,89.66
1778223185107,2026-05-08T06:53:05.107Z,left_knee,89.56
1778223185127,2026-05-08T06:53:05.127Z,left_knee,89.21
1778223185148,2026-05-08T06:53:05.148Z,left_knee,86.82
1778223185168,2026-05-08T06:53:05.168Z,left_knee,85.21
1778223185188,2026-05-08T06:53:05.188Z,left_knee,83.91
1778223185208,2026-05-08T06:53:05.208Z,left_knee,81.68
1778223185228,2026-05-08T06:53:05.228Z,left_knee,77.47
1778223185249,2026-05-08T06:53:05.249Z,left_knee,73.73
1778223185269,2026-05-08T06:53:05.269Z,left_knee,70.01
1778223185289,2026-05-08T06:53:05.289Z,left_knee,67.86
1778223185310,2026-05-08T06:53:05.310Z,left_knee,62.83
1778223185330,2026-05-08T06:53:05.330Z,left_knee,57.1
1778223185351,2026-05-08T06:53:05.351Z,left_knee,53.79
1778223185371,2026-05-08T06:53:05.371Z,left_knee,49.84
1778223185391,2026-05-08T06:53:05.391Z,left_knee,44.88
1778223185412,2026-05-08T06:53:05.412Z,left_knee,40.6
1778223185432,2026-05-08T06:53:05.432Z,left_knee,34.68
1778223185452,2026-05-08T06:53:05.452Z,left_knee,30.69
1778223185472,2026-05-08T06:53:05.472Z,left_knee,24.07
1778223185493,2026-05-08T06:53:05.493Z,left_knee,16.46
1778223185514,2026-05-08T06:53:05.514Z,left_knee,12.39
1778223185534,2026-05-08T06:53:05.534Z,left_knee,6.64
1778223185555,2026-05-08T06:53:05.555Z,left_knee,2.06
1778223185575,2026-05-08T06:53:05.575Z,left_knee,6.14
1778223185595,2026-05-08T06:53:05.595Z,left_knee,10.12
1778223185615,2026-05-08T06:53:05.615Z,left_knee,16.95
1778223185636,2026-05-08T06:53:05.636Z,left_knee,21.78
1778223185656,2026-05-08T06:53:05.656Z,left_knee,27.83
1778223185677,2026-05-08T06:53:05.677Z,left_knee,33.01
1778223185697,2026-05-08T06:53:05.697Z,left_knee,38.61
1778223185717,2026-05-08T06:53:05.717Z,left_knee,43.36
1778223185738,2026-05-08T06:53:05.738Z,left_knee,46.94
1778223185758,2026-05-08T06:53:05.758Z,left_knee,51.6
1778223185779,2026-05-08T06:53:05.779Z,left_knee,57.44
