timestamp_ms,timestamp_iso,angleID,angle_deg
1778125399222,2026-05-07T03:43:19.222Z,left_knee,54.26
1778125399328,2026-05-07T03:43:19.328Z,left_knee,54.47
1778125399358,2026-05-07T03:43:19.358Z,left_knee,54.55
1778125399404,2026-05-07T03:43:19.404Z,left_knee,54.66
1778125399462,2026-05-07T03:43:19.462Z,left_knee,54.74
1778125399523,2026-05-07T03:43:19.523Z,left_knee,54.85
1778125399584,2026-05-07T03:43:19.584Z,left_knee,55.02
1778125399582,2026-05-07T03:43:19.582Z,left_knee,54.92
1778125399658,2026-05-07T03:43:19.658Z,left_knee,55.1
1778125399717,2026-05-07T03:43:19.717Z,left_knee,55.2
1778125399763,2026-05-07T03:43:19.763Z,left_knee,55.28
1778125399809,2026-05-07T03:43:19.809Z,left_knee,55.38
1778125399868,2026-05-07T03:43:19.868Z,left_knee,55.45
1778125399928,2026-05-07T03:43:19.928Z,left_knee,55.55
1778125399958,2026-05-07T03:43:19.958Z,left_knee,24.32
1778125400018,2026-05-07T03:43:20.018Z,left_knee,24.43
1778125400060,2026-05-07T03:43:20.060Z,left_knee,24.5
1778125400138,2026-05-07T03:43:20.138Z,left_knee,24.58
1778125400168,2026-05-07T03:43:20.168Z,left_knee,24.67
1778125400198,2026-05-07T03:43:20.198Z,left_knee,24.75
1778125400274,2026-05-07T03:43:20.274Z,left_knee,24.81
1778125400334,2026-05-07T03:43:20.334Z,left_knee,24.9
1778125400379,2026-05-07T03:43:20.379Z,left_knee,24.96
1778125400407,2026-05-07T03:43:20.407Z,left_knee,25.04
1778125400468,2026-05-07T03:43:20.468Z,left_knee,25.08
1778125400558,2026-05-07T03:43:20.558Z,left_knee,25.21
1778125400632,2026-05-07T03:43:20.632Z,left_knee,25.29
1778125400767,2026-05-07T03:43:20.767Z,left_knee,25.47
1778125400767,2026-05-07T03:43:20.767Z,left_knee,25.41
1778125400843,2026-05-07T03:43:20.843Z,left_knee,25.53
1778125400903,2026-05-07T03:43:20.903Z,left_knee,25.58
1778125401007,2026-05-07T03:43:21.007Z,left_knee,25.77
1778125400994,2026-05-07T03:43:20.994Z,left_knee,25.7
1778125401069,2026-05-07T03:43:21.069Z,left_knee,25.82
1778125401157,2026-05-07T03:43:21.157Z,left_knee,25.88
1778125401188,2026-05-07T03:43:21.188Z,left_knee,26.0
1778125401263,2026-05-07T03:43:21.263Z,left_knee,26.04
1778125401292,2026-05-07T03:43:21.292Z,left_knee,26.11
1778125401354,2026-05-07T03:43:21.354Z,left_knee,26.15
1778125401414,2026-05-07T03:43:21.414Z,left_knee,26.21
1778125401472,2026-05-07T03:43:21.472Z,left_knee,26.25
1778125401548,2026-05-07T03:43:21.548Z,left_knee,26.31
1778125401608,2026-05-07T03:43:21.608Z,left_knee,26.41
1778125401698,2026-05-07T03:43:21.698Z,left_knee,26.46
1778125401728,2026-05-07T03:43:21.728Z,left_knee,26.51
1778125401818,2026-05-07T03:43:21.818Z,left_knee,26.6
1778125401804,2026-05-07T03:43:21.804Z,left_knee,26.55
1778125401878,2026-05-07T03:43:21.878Z,left_knee,26.64
1778125401936,2026-05-07T03:43:21.936Z,left_knee,26.69
1778125401967,2026-05-07T03:43:21.967Z,left_knee,26.73
1778125402044,2026-05-07T03:43:22.044Z,left_knee,26.78
1778125402146,2026-05-07T03:43:22.146Z,left_knee,26.86
1778125402148,2026-05-07T03:43:22.148Z,left_knee,26.8
1778125402223,2026-05-07T03:43:22.223Z,left_knee,26.88
1778125402283,2026-05-07T03:43:22.283Z,left_knee,26.96
1778125402343,2026-05-07T03:43:22.343Z,left_knee,27.0
1778125402388,2026-05-07T03:43:22.388Z,left_knee,27.03
1778125402433,2026-05-07T03:43:22.433Z,left_knee,27.13
1778125402479,2026-05-07T03:43:22.479Z,left_knee,27.93
1778125402537,2026-05-07T03:43:22.537Z,left_knee,30.18
1778125402595,2026-05-07T03:43:22.595Z,left_knee,35.55
1778125402628,2026-05-07T03:43:22.628Z,left_knee,44.36
1778125402687,2026-05-07T03:43:22.687Z,left_knee,52.07
1778125402749,2026-05-07T03:43:22.749Z,left_knee,59.77
1778125402779,2026-05-07T03:43:22.779Z,left_knee,65.75
1778125402853,2026-05-07T03:43:22.853Z,left_knee,71.09
1778125402958,2026-05-07T03:43:22.958Z,left_knee,80.07
1778125402989,2026-05-07T03:43:22.989Z,left_knee,83.01
1778125403019,2026-05-07T03:43:23.019Z,left_knee,86.44
1778125403109,2026-05-07T03:43:23.109Z,left_knee,90.65
1778125403139,2026-05-07T03:43:23.139Z,left_knee,93.34
1778125403197,2026-05-07T03:43:23.197Z,left_knee,94.92
1778125403243,2026-05-07T03:43:23.243Z,left_knee,95.97
1778125403287,2026-05-07T03:43:23.287Z,left_knee,92.12
1778125403364,2026-05-07T03:43:23.364Z,left_knee,93.93
1778125403437,2026-05-07T03:43:23.437Z,left_knee,92.54
1778125403510,2026-05-07T03:43:23.510Z,left_knee,92.5
1778125403571,2026-05-07T03:43:23.571Z,left_knee,92.11
1778125403572,2026-05-07T03:43:23.572Z,left_knee,92.43
1778125403633,2026-05-07T03:43:23.633Z,left_knee,92.23
1778125403708,2026-05-07T03:43:23.708Z,left_knee,92.15
1778125403754,2026-05-07T03:43:23.754Z,left_knee,92.01
1778125403797,2026-05-07T03:43:23.797Z,left_knee,91.94
1778125403825,2026-05-07T03:43:23.825Z,left_knee,91.84
1778125403917,2026-05-07T03:43:23.917Z,left_knee,91.73
1778125403949,2026-05-07T03:43:23.949Z,left_knee,91.67
1778125403993,2026-05-07T03:43:23.993Z,left_knee,91.59
1778125404039,2026-05-07T03:43:24.039Z,left_knee,92.8
1778125404129,2026-05-07T03:43:24.129Z,left_knee,92.73
1778125404202,2026-05-07T03:43:24.202Z,left_knee,92.55
1778125404263,2026-05-07T03:43:24.263Z,left_knee,92.44
1778125404306,2026-05-07T03:43:24.306Z,left_knee,92.36
1778125404369,2026-05-07T03:43:24.369Z,left_knee,92.65
1778125404399,2026-05-07T03:43:24.399Z,left_knee,92.73
1778125404442,2026-05-07T03:43:24.442Z,left_knee,92.8
1778125404504,2026-05-07T03:43:24.504Z,left_knee,92.83
1778125404549,2026-05-07T03:43:24.549Z,left_knee,92.87
1778125404608,2026-05-07T03:43:24.608Z,left_knee,92.9
1778125404638,2026-05-07T03:43:24.638Z,left_knee,92.97
1778125404698,2026-05-07T03:43:24.698Z,left_knee,93.01
1778125404773,2026-05-07T03:43:24.773Z,left_knee,93.09
1778125404818,2026-05-07T03:43:24.818Z,left_knee,93.21
1778125404893,2026-05-07T03:43:24.893Z,left_knee,93.27
1778125404923,2026-05-07T03:43:24.923Z,left_knee,93.34
1778125404984,2026-05-07T03:43:24.984Z,left_knee,93.39
1778125405030,2026-05-07T03:43:25.030Z,left_knee,93.44
1778125405074,2026-05-07T03:43:25.074Z,left_knee,93.48
1778125405133,2026-05-07T03:43:25.133Z,left_knee,93.53
1778125405178,2026-05-07T03:43:25.178Z,left_knee,93.36
1778125405223,2026-05-07T03:43:25.223Z,left_knee,93.39
1778125405283,2026-05-07T03:43:25.283Z,left_knee,93.4
1778125405374,2026-05-07T03:43:25.374Z,left_knee,93.44
1778125405404,2026-05-07T03:43:25.404Z,left_knee,93.44
1778125405447,2026-05-07T03:43:25.447Z,left_knee,93.49
1778125405505,2026-05-07T03:43:25.505Z,left_knee,93.53
1778125405597,2026-05-07T03:43:25.597Z,left_knee,93.62
1778125405583,2026-05-07T03:43:25.583Z,left_knee,93.58
1778125405657,2026-05-07T03:43:25.657Z,left_knee,93.66
1778125405704,2026-05-07T03:43:25.704Z,left_knee,93.69
1778125405805,2026-05-07T03:43:25.805Z,left_knee,93.78
1778125405837,2026-05-07T03:43:25.837Z,left_knee,93.83
1778125405913,2026-05-07T03:43:25.913Z,left_knee,93.82
1778125405959,2026-05-07T03:43:25.959Z,left_knee,93.88
1778125406047,2026-05-07T03:43:26.047Z,left_knee,93.57
1778125406033,2026-05-07T03:43:26.033Z,left_knee,93.43
1778125406108,2026-05-07T03:43:26.108Z,left_knee,92.76
1778125406168,2026-05-07T03:43:26.168Z,left_knee,91.89
1778125406197,2026-05-07T03:43:26.197Z,left_knee,91.33
1778125406259,2026-05-07T03:43:26.259Z,left_knee,90.92
1778125406319,2026-05-07T03:43:26.319Z,left_knee,90.6
1778125406407,2026-05-07T03:43:26.407Z,left_knee,90.07
1778125406437,2026-05-07T03:43:26.437Z,left_knee,83.73
1778125406528,2026-05-07T03:43:26.528Z,left_knee,77.48
1778125406573,2026-05-07T03:43:26.573Z,left_knee,71.68
1778125406647,2026-05-07T03:43:26.647Z,left_knee,64.12
1778125406634,2026-05-07T03:43:26.634Z,left_knee,65.96
1778125406723,2026-05-07T03:43:26.723Z,left_knee,58.67
1778125406768,2026-05-07T03:43:26.768Z,left_knee,50.3
1778125406813,2026-05-07T03:43:26.813Z,left_knee,44.48
1778125406858,2026-05-07T03:43:26.858Z,left_knee,39.81
1778125406918,2026-05-07T03:43:26.918Z,left_knee,32.68
1778125406979,2026-05-07T03:43:26.979Z,left_knee,26.32
1778125407009,2026-05-07T03:43:27.009Z,left_knee,20.13
1778125407068,2026-05-07T03:43:27.068Z,left_knee,13.87
1778125407113,2026-05-07T03:43:27.113Z,left_knee,9.05
1778125407189,2026-05-07T03:43:27.189Z,left_knee,7.76
1778125407218,2026-05-07T03:43:27.218Z,left_knee,7.74
1778125407247,2026-05-07T03:43:27.247Z,left_knee,7.3
1778125407324,2026-05-07T03:43:27.324Z,left_knee,7.0
1778125407370,2026-05-07T03:43:27.370Z,left_knee,6.64
1778125407444,2026-05-07T03:43:27.444Z,left_knee,6.65
1778125407501,2026-05-07T03:43:27.501Z,left_knee,7.63
1778125407607,2026-05-07T03:43:27.607Z,left_knee,7.58
1778125407637,2026-05-07T03:43:27.637Z,left_knee,7.78
1778125407728,2026-05-07T03:43:27.728Z,left_knee,7.77
1778125407789,2026-05-07T03:43:27.789Z,left_knee,7.56
1778125407818,2026-05-07T03:43:27.818Z,left_knee,7.66
1778125407893,2026-05-07T03:43:27.893Z,left_knee,7.9
1778125407954,2026-05-07T03:43:27.954Z,left_knee,7.98
1778125408029,2026-05-07T03:43:28.029Z,left_knee,8.31
1778125408058,2026-05-07T03:43:28.058Z,left_knee,8.37
1778125408119,2026-05-07T03:43:28.119Z,left_knee,8.42
1778125408179,2026-05-07T03:43:28.179Z,left_knee,8.48
