timestamp_ms,timestamp_iso,angleID,angle_deg
1778224598286,2026-05-08T07:16:38.286Z,left_knee,0.36
1778224598408,2026-05-08T07:16:38.408Z,left_knee,0.36
1778224598471,2026-05-08T07:16:38.471Z,left_knee,0.37
1778224598589,2026-05-08T07:16:38.589Z,left_knee,0.37
1778224598676,2026-05-08T07:16:38.676Z,left_knee,0.38
1778224598797,2026-05-08T07:16:38.797Z,left_knee,0.38
1778224598885,2026-05-08T07:16:38.885Z,left_knee,0.39
1778224599005,2026-05-08T07:16:39.005Z,left_knee,0.4
1778224599082,2026-05-08T07:16:39.082Z,left_knee,0.4
1778224599250,2026-05-08T07:16:39.250Z,left_knee,0.42
1778224599338,2026-05-08T07:16:39.338Z,left_knee,0.42
1778224599445,2026-05-08T07:16:39.445Z,left_knee,0.43
1778224599549,2026-05-08T07:16:39.549Z,left_knee,0.43
1778224599665,2026-05-08T07:16:39.665Z,left_knee,0.44
1778224599755,2026-05-08T07:16:39.755Z,left_knee,0.44
1778224599850,2026-05-08T07:16:39.850Z,left_knee,0.45
1778224599936,2026-05-08T07:16:39.936Z,left_knee,0.45
1778224600037,2026-05-08T07:16:40.037Z,left_knee,0.46
1778224600147,2026-05-08T07:16:40.147Z,left_knee,0.47
1778224600249,2026-05-08T07:16:40.249Z,left_knee,0.47
1778224600357,2026-05-08T07:16:40.357Z,left_knee,0.47
1778224600451,2026-05-08T07:16:40.451Z,left_knee,0.48
1778224600549,2026-05-08T07:16:40.549Z,left_knee,0.49
1778224600658,2026-05-08T07:16:40.658Z,left_knee,1.05
1778224600751,2026-05-08T07:16:40.751Z,left_knee,1.05
1778224600851,2026-05-08T07:16:40.851Z,left_knee,1.04
1778224600961,2026-05-08T07:16:40.961Z,left_knee,1.02
1778224601058,2026-05-08T07:16:41.058Z,left_knee,1.01
1778224601162,2026-05-08T07:16:41.162Z,left_knee,0.92
1778224601257,2026-05-08T07:16:41.257Z,left_knee,0.91
1778224601350,2026-05-08T07:16:41.350Z,left_knee,0.91
1778224601449,2026-05-08T07:16:41.449Z,left_knee,0.91
1778224601558,2026-05-08T07:16:41.558Z,left_knee,0.91
1778224601660,2026-05-08T07:16:41.660Z,left_knee,0.9
1778224601771,2026-05-08T07:16:41.771Z,left_knee,0.89
1778224601858,2026-05-08T07:16:41.858Z,left_knee,0.9
1778224601965,2026-05-08T07:16:41.965Z,left_knee,0.88
1778224602067,2026-05-08T07:16:42.067Z,left_knee,0.91
1778224602160,2026-05-08T07:16:42.160Z,left_knee,0.91
1778224602259,2026-05-08T07:16:42.259Z,left_knee,0.91
1778224602365,2026-05-08T07:16:42.365Z,left_knee,0.9
1778224602473,2026-05-08T07:16:42.473Z,left_knee,0.9
1778224602577,2026-05-08T07:16:42.577Z,left_knee,0.88
1778224602667,2026-05-08T07:16:42.667Z,left_knee,0.88
1778224602760,2026-05-08T07:16:42.760Z,left_knee,0.9
1778224602858,2026-05-08T07:16:42.858Z,left_knee,0.81
1778224602969,2026-05-08T07:16:42.969Z,left_knee,0.73
1778224603072,2026-05-08T07:16:43.072Z,left_knee,1.05
1778224603181,2026-05-08T07:16:43.181Z,left_knee,1.09
1778224603267,2026-05-08T07:16:43.267Z,left_knee,0.96
1778224603372,2026-05-08T07:16:43.372Z,left_knee,0.89
1778224603478,2026-05-08T07:16:43.478Z,left_knee,0.86
1778224603571,2026-05-08T07:16:43.571Z,left_knee,0.75
1778224603667,2026-05-08T07:16:43.667Z,left_knee,0.53
1778224603780,2026-05-08T07:16:43.780Z,left_knee,0.75
1778224603866,2026-05-08T07:16:43.866Z,left_knee,0.68
1778224603991,2026-05-08T07:16:43.991Z,left_knee,0.68
1778224604094,2026-05-08T07:16:44.094Z,left_knee,0.9
1778224604170,2026-05-08T07:16:44.170Z,left_knee,0.9
1778224604274,2026-05-08T07:16:44.274Z,left_knee,1.77
