timestamp_ms,timestamp_iso,angleID,angle_deg
1778142881523,2026-05-07T08:34:41.523Z,right_knee,153.29
1778142881549,2026-05-07T08:34:41.549Z,right_knee,152.84
1778142881597,2026-05-07T08:34:41.597Z,right_knee,152.07
1778142881671,2026-05-07T08:34:41.671Z,right_knee,151.78
1778142881715,2026-05-07T08:34:41.715Z,right_knee,150.6
1778142881763,2026-05-07T08:34:41.763Z,right_knee,149.96
1778142881822,2026-05-07T08:34:41.822Z,right_knee,150.39
1778142881880,2026-05-07T08:34:41.880Z,right_knee,150.56
1778142881911,2026-05-07T08:34:41.911Z,right_knee,150.98
1778142881955,2026-05-07T08:34:41.955Z,right_knee,151.1
1778142881995,2026-05-07T08:34:41.995Z,right_knee,150.82
1778142882087,2026-05-07T08:34:42.087Z,right_knee,151.02
1778142882123,2026-05-07T08:34:42.123Z,right_knee,151.21
1778142882152,2026-05-07T08:34:42.152Z,right_knee,151.37
1778142882198,2026-05-07T08:34:42.198Z,right_knee,151.71
1778142882273,2026-05-07T08:34:42.273Z,right_knee,151.8
1778142882343,2026-05-07T08:34:42.343Z,right_knee,151.76
1778142882363,2026-05-07T08:34:42.363Z,right_knee,151.87
1778142882392,2026-05-07T08:34:42.392Z,right_knee,151.58
1778142882483,2026-05-07T08:34:42.483Z,right_knee,151.7
1778142882512,2026-05-07T08:34:42.512Z,right_knee,151.16
1778142882573,2026-05-07T08:34:42.573Z,right_knee,151.21
1778142882603,2026-05-07T08:34:42.603Z,right_knee,150.89
1778142882692,2026-05-07T08:34:42.692Z,right_knee,150.87
1778142882722,2026-05-07T08:34:42.722Z,right_knee,150.83
1778142882760,2026-05-07T08:34:42.760Z,right_knee,150.59
1778142882820,2026-05-07T08:34:42.820Z,right_knee,150.59
1778142882885,2026-05-07T08:34:42.885Z,right_knee,150.91
1778142882932,2026-05-07T08:34:42.932Z,right_knee,151.0
1778142882959,2026-05-07T08:34:42.959Z,right_knee,150.98
1778142883006,2026-05-07T08:34:43.006Z,right_knee,150.69
1778142883077,2026-05-07T08:34:43.077Z,right_knee,150.47
1778142883140,2026-05-07T08:34:43.140Z,right_knee,150.28
